Fecha - Hora,Cuenta,Contenido,Imagen,Timestamp
9:04 AM - 4 Apr 2019,Secretaría Cultura,"#Entérate 

Más de 100 cronistas de todo el país se reunirán del 5 al 8 de abril en #Morelos para el Encuentro Nacional Extraordinario de la Crónica, que tendrá como eje temático el Centenario luctuoso del general Emiliano Zapata.

Detalles  https://bit.ly/2TS3Ye4 ",https://pbs.twimg.com/media/D3Uisu0UcAAkqri.jpg,1554390240.0
7:58 AM - 4 Apr 2019,Secretaría Cultura,"#CulturaDiversa

“La casa de la Mema. Travestis, locas y machos” es una publicación del Programa Universitario de Estudios de Género, autoría de Annick Prieur, sobre representaciones del género en el habla, apariencias y prácticas; su relación con lo material, biológico y social.",https://pbs.twimg.com/media/D3SYCdJWAAIAIl3.jpg,1554386280.0
5:46 AM - 4 Apr 2019,Secretaría Cultura,"¡Buenos días! 

¿Somos uno solo? 

No te pierdas @EjFantasticosYo, el caos del sí mismo, en el @Helenico.

Dramaturgia y dirección por @sabinaberman. #JuevesDeTeatro",https://pbs.twimg.com/media/D3SJWGlUIAAxl8u.png,1554378360.0
6:42 PM - 3 Apr 2019,Secretaría Cultura,"¿Sabes qué es la Milpa Cultural? 

Son acciones de participación ciudadana e identificación de necesidades en el ámbito cultural; jornadas que se realizarán a nivel estatal y en los municipios identificados como prioritarios por #CulturaComunitaria.

 https://bit.ly/2I0rWSS ",https://pbs.twimg.com/media/D3RcwY7UEAAim9F.jpg,1554338520.0
11:15 AM - 3 Apr 2019,Secretaría Cultura,"#CulturaComunitaria 

Este sábado 6 de abril estaremos en #BajaCalifornia, #BCS, #Jalisco, #Michoacán, #NuevoLeón y #Tamaulipas.

¡Súmate a las jornadas de participación ciudadana!

Sé la milpa en las misiones por la #DiversidadCultural.",https://pbs.twimg.com/media/D3P2Hx3UYAAvIb9.jpg,1554311700.0
7:57 AM - 3 Apr 2019,Secretaría Cultura,"#PensarGénero 

María Cristina Salmorán (1918-1993) fue una jurista mexicana que en 1961 se convirtió en la primera mujer ministra de la Suprema Corte (@SCJN).

En 1954 se convirtió también en la primera mujer en presidir la Junta Federal de Conciliación y Arbitraje.",https://pbs.twimg.com/media/D3PJD4GUYAAIz7o.jpg,1554299820.0
7:03 AM - 3 Apr 2019,Secretaría Cultura,"#Entérate

¿Sabías que abril es el mes de la conmemoración del centenario luctuoso de Emiliano Zapata? 

Te compartimos algunas actividades con las que se rendirá homenaje al caudillo del Sur.  https://bit.ly/2UywHZW ",https://pbs.twimg.com/media/D3O8BgUUIAEj_sg.jpg,1554296580.0
8:21 PM - 2 Apr 2019,Secretaría Cultura,"Para Michael Ende, eso que llamamos literatura infantil acontece en el escenario del juego espontáneo, donde la realidad, tal como la conocemos, no tiene lugar. Se trata de un espacio libre e ilimitado.

Cinco recomendaciones en el #DíaDelLibroInfantil  https://bit.ly/2COU8ny ",https://pbs.twimg.com/media/D3MozkqUgAEhBNg.jpg,1554258060.0
6:59 PM - 2 Apr 2019,Secretaría Cultura,"#DíaMundialDelAutismo 

Hoy recordamos a #Beethoven, #Mozart y #Kubrick, quienes son sólo algunos de los personajes con autismo de la historia de la cultura que alcanzaron plenamente su desarrollo. ",https://pbs.twimg.com/media/D3MWtmOUgAAMkCd.jpg,1554253140.0
6:54 PM - 2 Apr 2019,Secretaría Cultura,"¿Cómo perciben el mundo las personas con autismo? 

Hoy es el #DíaMundialDelAutismo ",https://pbs.twimg.com/media/D3MWjD5UIAASdAJ.jpg,1554252840.0
1:07 PM - 2 Apr 2019,Secretaría Cultura,"#DíaMundialDelAutismo 

¿Sabías que en 2007 la Asamblea General de la @ONU_es declaró el 2 de abril como Día Mundial de Concienciación sobre el #Autismo?

Con ello se busca promover los derechos humanos de las personas con discapacidad, especialmente de los niños con autismo.",https://pbs.twimg.com/media/D3LHMjwW4AYSmSK.jpg,1554232020.0
9:42 AM - 2 Apr 2019,Secretaría Cultura,"El arte, la botánica y la zoología se conjuntan en el legado de Maria Sibylla Merian (1647-1717), pintora, exploradora y naturalista alemana, cuyas ilustraciones y detalladas observaciones la hacen una de las iniciadoras de la entomología moderna.",https://pbs.twimg.com/media/D3KYXBMXkAEqDrD.jpg,1554219720.0
8:28 AM - 2 Apr 2019,Secretaría Cultura,"La jefa de gobierno de Ciudad de México, @Claudiashein, aseguró que el #BosqueCulturalChapultepec será el ""espacio cultural y natural más grande que cualquier ciudad haya soñado en el mundo"". ",https://pbs.twimg.com/media/D3KHU3KVYAA-pVX.jpg,1554215280.0
8:13 AM - 2 Apr 2019,Secretaría Cultura,"En esta nueva posibilidad de reconocer el Bosque de Chapultepec, la diversidad y la cultura como herramientas para el diálogo y la paz, el artista xalapeño hizo énfasis en la interconectividad y funcionalidad como principios para revitalizar el #BosqueCulturalChapultepec.",https://pbs.twimg.com/media/D3KCFjiUwAE9UAs.jpg,1554214380.0
7:53 AM - 2 Apr 2019,Secretaría Cultura,"Entre las consideraciones y propuestas que contempla el proyecto #BosqueCulturalChapultepec, Gabriel Orozco habló de la necesidad de abrirlo a la comunidad, lo que significa repensar los accesos al bosque y cómo estos dialogan con las calles, las personas, el arte y la cultura.",https://pbs.twimg.com/media/D3J9fF-U0AEN5nZ.jpg,1554213180.0
7:17 AM - 2 Apr 2019,Secretaría Cultura,"""Vamos tejiendo una sociedad donde nos reconocemos como partícipes de un bien común para el bienestar de todos"", reflexionó Alejandra Frausto (@alefrausto), secretaria de Cultura del Gobierno de México, al referirse a la revitalización y ampliación del #BosqueCulturalChapultepec.",https://pbs.twimg.com/media/D3J3HWAV4AAs8xJ.jpg,1554211020.0
6:59 AM - 2 Apr 2019,Secretaría Cultura,"#Entérate 

Se incorporará una cuarta sección al Bosque de @ChapultepecCDMX, con lo que éste corredor se convertirá en el espacio cultural y artístico más grande del mundo.

Trabajaremos en coordinación con el @GobCDMX, así como con diversas dependencias del Gobierno federal.",https://pbs.twimg.com/media/D3JydJ-U0AEJPCU.jpg,1554209940.0
6:49 AM - 2 Apr 2019,Secretaría Cultura,"#LosPinosParaTodos 

Esta mañana el presidente @lopezobrador_ informó que el artista veracruzano Gabriel Orozco estará a cargo de la dirección creativa de revitalización, interconexión y rediseño funcional del Bosque de Chapultepec, proyecto a cargo de la Secretaría de Cultura.",https://pbs.twimg.com/media/D3Jv27-UcAAs_Kh.jpg,1554209340.0
5:30 AM - 2 Apr 2019,Secretaría Cultura,"¡Buenos días! 

Desde 1967, el 2 de abril se celebra el Día Internacional del Libro Infantil, fecha que coincide con el nacimiento del escritor Hans Christian Andersen. 

¿Cuáles fueron tus primeras lecturas?",https://pbs.twimg.com/media/D3GpHvkX0AEhIIg.jpg,1554204600.0
8:30 PM - 1 Apr 2019,Secretaría Cultura,"#UnDíaComoHoy  pero de 1935 nació en la Ciudad de México el escritor Fernando del Paso.

¿Cuál de sus obras es tu favorita? ",https://pbs.twimg.com/media/D3Hi9Y1W0AAqhuT.jpg,1554172200.0
9:54 AM - 1 Apr 2019,Secretaría Cultura,"“No tengo mayores pretensiones artísticas, pero si algo resulta útil de mi fotografía, será en el sentido de ser una crónica de mi país, de mi tiempo, de mi gente, de cómo ha ido cambiando México...""

Lola Álvarez Bravo ",https://pbs.twimg.com/media/D3FRK3PW0AEYjz_.jpg,1554134040.0
9:52 AM - 1 Apr 2019,Secretaría Cultura,"#UnDiaComoHoy pero de 1903 nació en Lagos de Moreno, #Jalisco, la fotógrafa Lola Álvarez Bravo.",https://pbs.twimg.com/media/D3FQYUqW0AAK36e.jpg,1554133920.0
7:38 PM - 31 Mar 2019,Secretaría Cultura,"#MujeresTransformandoMéxico

La principal lucha de Elvia Carrillo, una de las primeras mujeres elegidas en un cargo legislativo en México, fue lograr el reconocimiento del derecho al voto de las mujeres.

¿Sabías que fundó la Liga de Acción Femenil? ",https://pbs.twimg.com/media/D28_qaQUkAEeX5V.jpg,1554082680.0
10:11 AM - 31 Mar 2019,Secretaría Cultura,"#MujeresTransformandoMéxico

Carmen Serdán es una heroína de la Revolución que simpatizó con la causa maderista y realizó acciones de propaganda antirreeleccionista.

Ella transformó a México. ",https://pbs.twimg.com/media/D29AQltU4AAbNAA.jpg,1554048660.0
8:09 AM - 31 Mar 2019,Secretaría Cultura,"#UnDíaComoHoy de 1914 nació el poeta Octavio Paz, único escritor mexicano laureado con el Nobel de Literatura.

¿Cuál de sus obras recuerdas?",https://pbs.twimg.com/media/D29blSPU8AADPkj.jpg,1554041340.0
8:20 PM - 30 Mar 2019,Secretaría Cultura,"#EnLaLente 

Se trata de 411 913 negativos y 72 091 positivos que revelan momentos en la vida, los lugares, las tradiciones, la sociedad, los rostros, las revoluciones, el arte y la cultura de México entre 1900 y 1970.",https://pbs.twimg.com/media/D29NjoRU4AAX8YI.png,1553998800.0
8:19 PM - 30 Mar 2019,Secretaría Cultura,"#Recuerda 

El Archivo Casasola es una colección de fotografías conformada por 484 004 piezas, la cual es reguardada, protegida y estudiada por el @INAHmx desde marzo 1976.",https://pbs.twimg.com/media/D29HJhUUkAAsE2a.png,1553998740.0
6:46 PM - 30 Mar 2019,Secretaría Cultura,"#SaborAMéxico

El tejate es una bebida oaxaqueña que se utilizó con fines ceremoniales en la época prehispánica y cuyo sabor se preserva hasta nuestros días en la tradición culinaria.

Ingredientes: agua, harina de maíz, cacao, semillas de mamey y flor de cacao.

¡Pruébala! ",https://pbs.twimg.com/media/D28zeEbVAAA2Tjd.jpg,1553993160.0
5:58 PM - 30 Mar 2019,Secretaría Cultura,"#MujeresTransformandoMéxico

Josefa Ortiz fue una heroína insurgente que impulsó, principalmente en #Querétaro, las conspiraciones que devinieron en la guerra de Independencia de México. ",https://pbs.twimg.com/media/D27bFEHU8AASZXJ.jpg,1553990280.0
11:27 AM - 30 Mar 2019,Secretaría Cultura,"#MujeresTransformandoMéxico

Leona Vicario es considerada una de las primeras mujeres periodistas de México, fue conocida como ""la mujer fuerte de la Independencia"".

Madre y fundadora de nuestro país. ",https://pbs.twimg.com/media/D27SqiVUwAYP6zz.jpg,1553966820.0
6:04 PM - 29 Mar 2019,Secretaría Cultura,"#Melomanía

Mi sueño me dice: no vayas,
mis piernas me dicen: tantito,
y cuando ya me doy cuenta ¡caramba!
me muevo poco a poquito ¡ay mamá!
me muevo poco a poquito...

¿Serás tú Zapata,
el que escucho aquí?
Con tu luz perpetua,
que en tus ojos vi...",https://pbs.twimg.com/media/D23kuBbUgAIYngH.jpg,1553904240.0
7:38 AM - 29 Mar 2019,Secretaría Cultura,"#CulturaIncluyente

No solo se trata de poner rampas, sino que se necesita una política de inclusión integral para que, por ejemplo, los niños autistas puedan ir y disfrutar del teatro, explicó @alefrausto en un encuentro del International Women’s Forum.",https://pbs.twimg.com/media/D2zU0HLU8AAkm76.jpg,1553866680.0
7:01 AM - 29 Mar 2019,Secretaría Cultura,"¿Sabías que algunos de los diseños de los tejidos chiapanecos conservan conceptos de la cultura maya?

Los rombos simbolizan la tierra y el cielo, las formas ondulantes la tierra fértil; tres líneas verticales hacen referencia a la fundación del universo.

 @dgcpopulares",https://pbs.twimg.com/media/D2yOvUeUYAAYKok.jpg,1553864460.0
5:30 AM - 29 Mar 2019,Secretaría Cultura,"¡Buenos días! 

¿Has visitado la Zona Arqueológica de Ndachjian, más conocida como Tehuacán?

Fue urbe de la cultura nguiwa o popoloca y se consideró el centro de culto y cabecera política más importante del oriente del actual estado de #Puebla durante el periodo Posclásico.",https://pbs.twimg.com/media/D2yNOkLUcAAiI4z.jpg,1553859000.0
8:59 PM - 28 Mar 2019,Secretaría Cultura,"#MujeresTransformandoMéxico 

Sor Juana Inés de la Cruz fue pionera del pensamiento feminista en México y una de las figuras más destacadas de la literatura novohispana. 

¿Cuál de sus obras te representa?",https://pbs.twimg.com/media/D2y-rOSU4AAPQY0.jpg,1553828340.0
8:31 PM - 28 Mar 2019,Secretaría Cultura,"#Recuerda 

¿Sabías que el béisbol  se juega en México desde la segunda mitad del siglo XIX?

En la Colección Casasola de @FototecaINAH se conservan imágenes como esta, del equipo Reforma, en 1920.",https://pbs.twimg.com/media/D2yFmALU4AMoVq6.jpg,1553826660.0
7:08 PM - 28 Mar 2019,Secretaría Cultura,"#Entérate 

La Secretaría de Cultura da a conocer incremento salarial para base trabajadora del INBAL (@bellasartesinba) https://bit.ly/2OxtzIj ",https://pbs.twimg.com/media/D2yptbiUkAEY5Jc.jpg,1553821680.0
4:20 PM - 28 Mar 2019,Secretaría Cultura,"#Entérate 

¿Qué países han ofrecido disculpas por agravios del pasado? ",https://pbs.twimg.com/media/D2yDgYkU8AY-t_b.jpg,1553811600.0
9:28 AM - 28 Mar 2019,Secretaría Cultura,"#CulturaMX

La pasión de Xavier Villaurrutia por el teatro se vio reflejada en su desempeño en agrupaciones como Teatro Ulises, una compañía creada por Antonieta Rivas Mercado que fue dirigida por el propio Villaurrutia al lado de Salvador Novo. 

 https://bit.ly/2OvsBfz ",https://pbs.twimg.com/media/D2wkuVqU4AA0Z4Y.jpg,1553786880.0
7:00 AM - 28 Mar 2019,Secretaría Cultura,"#CulturaDiversa 

“Decidir sobre el propio cuerpo” es una obra que narra la historia del movimiento lésbico en México de 1977 a 1997. Este estudio tiene como eje la voz de las mujeres que han luchado por el reconocimiento de sus derechos y el respeto a su preferencia sexual.",https://pbs.twimg.com/media/D2swyTdXgAYKTYF.jpg,1553778000.0
7:59 PM - 27 Mar 2019,Secretaría Cultura,"Asumimos como valores fundamentales la inclusión, la diversidad y el respeto a las libertades.

Refrendamos la política de cero tolerancia: los espacios laborales deben ser espacios seguros.

No más violencia contra las mujeres. #GobiernoDeMéxico",https://pbs.twimg.com/media/D2tl5j5UYAAExVR.jpg,1553738340.0
6:57 PM - 27 Mar 2019,Secretaría Cultura,"#UnDíaComoHoy de 1903 nació Xavier Villaurrutia.

¿Cuáles de sus obras has leído? #DíaMundialDelTeatro",https://pbs.twimg.com/media/D2tbWoMX4AESUaC.jpg,1553734620.0
6:22 PM - 27 Mar 2019,Secretaría Cultura,"#CulturaComunitaria 

Te invitamos a nuestra mesa de análisis participativo sobre creación en #Tlaxcala.

""Puesta en común: creación y localidad"" tiene como objetivo generar un espacio de diálogo con integrantes de la comunidad creativa, agentes culturales y artistas.",https://pbs.twimg.com/media/D2tU5MBWsAA1XD3.jpg,1553732520.0
5:21 PM - 27 Mar 2019,Secretaría Cultura,"""Nuevo día"" (1952), ""La ley de Creón"" (1984) y ""El lado humano"" (1985) son algunas de las obras de Olga Harmony, te invitamos a leer más sobre ella este #DíaMundialDelTeatro  https://bit.ly/2WpePxI ",https://pbs.twimg.com/media/D2ri30EW0AA3jPH.jpg,1553728860.0
10:02 AM - 27 Mar 2019,Secretaría Cultura,"#DíaMundialDelTeatro 

¿Sabías que Amalia González Caballero de Castillo Ledón fue fundadora en 1934 del Ateneo Mexicano de Mujeres e impulsó el teatro en México? Conócela  https://bit.ly/2WpePxI ",https://pbs.twimg.com/media/D2rWZEJW0AAbsj8.jpg,1553702520.0
8:15 AM - 27 Mar 2019,Secretaría Cultura,"#DíaMundialDelTeatro 

“Si volviera a nacer, otra vez elegiría el arte, el teatro para vivir”: Layo Oviedo 

https://bit.ly/2JGyGab ",https://pbs.twimg.com/media/D2myWiFX4AA4PbQ.jpg,1553696100.0
7:50 AM - 27 Mar 2019,Secretaría Cultura,"#DíaMundialDelTeatro 

Conoce a algunas de las mujeres que han dejado huella en el teatro mexicano  https://bit.ly/2WpePxI ",https://pbs.twimg.com/media/D2ngA3iW0AAB0Xy.jpg,1553694600.0
8:15 PM - 26 Mar 2019,Secretaría Cultura,"#Entérate 

60 colecciones con un total de 40 746 volúmenes que incluyen material bibliográfico, audiovisual y hemerográfico van en camino a 60 bibliotecas públicas en el estado de #Sonora.",https://pbs.twimg.com/media/D2ol--VUwAABfQa.jpg,1553652900.0
7:47 PM - 26 Mar 2019,Secretaría Cultura,"¿Sabías que el repertorio del canto cardenche es una selección exclusiva de las canciones populares románticas que proliferaban hacia mediados y finales del siglo XIX en México? 

 Enrique Rivera
Información #SICMéxico",https://pbs.twimg.com/media/D2nkOy-X0AAzyXU.jpg,1553651220.0
2:24 PM - 26 Mar 2019,Secretaría Cultura,"¿Eres ciclista  con experiencia y te gustaría participar en una intervención sonora? El @exteresa te invita a participar en la obra de Roberto de la Torre en el Pabellón fonográfico de #ModosdeOír. Conoce el proyecto hoy, 19 h, asiste con tu bicicleta y equipo de seguridad.",https://pbs.twimg.com/media/D2nQwQZX0AA19WV.jpg,1553631840.0
5:03 PM - 25 Mar 2019,Secretaría Cultura,¿Te interesa la historia de México ? ¡Consulta los Libros Digitales  del @INEHRM! Estás a un clic de descubrir este acervo  https://bit.ly/2WqkxQ1 ,https://pbs.twimg.com/media/D2hnVQxWsAAjHIt.jpg,1553554980.0
3:05 PM - 25 Mar 2019,Secretaría Cultura," ¿Estás listo para una rodada cultural?

Este 27 de marzo saca tu bicicleta y conoce el @exteresa y el @ArteAlameda durante la #NocheDeMuseos. Detalles https://bit.ly/2U8E3D4 ",https://pbs.twimg.com/media/D2iQFpoWoAA8rnf.jpg,1553547900.0
1:53 PM - 25 Mar 2019,Secretaría Cultura,"#Entérate 

Mariana Aymerich (@aymerichmariana) asume el cargo de titular de la Dirección del Festival Internacional Cervantino y Circuitos Culturales  https://bit.ly/2UQLcVO ",https://pbs.twimg.com/media/D2iE68EXQAAk1-j.jpg,1553543580.0
1:26 PM - 25 Mar 2019,Secretaría Cultura,"Hoy, como cada día 25, es el #DíaNaranja 

Juntas y juntos contribuimos a erradicar todas las formas de violencia contra niñas y mujeres. 

#Únete ¡La cultura es la herramienta para transformar México!",https://pbs.twimg.com/media/D2h8WXtX4AAVrGf.jpg,1553541960.0
12:30 PM - 25 Mar 2019,Secretaría Cultura,"#Arquitectura 

Tatiana Bilbao (@Tabilbao) se encargó de armonizar la naturaleza con el orden arquitectónico del Jardín Botánico de Culiacán, las estructuras se pensaron como parte del mismo paisaje y utilizaron materiales que resistieran a la humedad y al paso del tiempo.",https://pbs.twimg.com/media/D2hxzvpW0AAqXND.jpg,1553538600.0
12:24 PM - 25 Mar 2019,Secretaría Cultura,"#Arquitectura 

¿Has escuchado sobre el Jardín Botánico de Culiacán, #Sinaloa? Fue inaugurado en 1986. En 2005 se realizó un proyecto de reestructuración arquitectónica que estuvo a cargo de Tatiana Bilbao (@Tabilbao).",https://pbs.twimg.com/media/D2hvOr2W0AAWICv.jpg,1553538240.0
7:50 AM - 25 Mar 2019,Secretaría Cultura,"#AgendaDigital 

¿Te interesa conocer nuevos juegos y jugar #videojuegos? 

Te invitamos a #Noctabunda en el @CCDmx. ¡Se darán cita juegameseros independientes!

Miércoles 27 de marzo, 18 a 22 h.",https://pbs.twimg.com/media/D2gwD2oUYAAdvgx.jpg,1553521800.0
7:07 AM - 25 Mar 2019,Secretaría Cultura,¡Sé parte de #CulturaComunitaria! Aquí puedes ver qué convocatorias siguen abiertas!  http://culturacomunitaria.gob.mx/ ,https://pbs.twimg.com/media/D2TCcENWsAAyWQF.jpg,1553519220.0
7:44 PM - 24 Mar 2019,Secretaría Cultura," 
Inspirada en el libro ""Naufragios y comentarios"", la película ""Cabeza de Vaca"" narra la expedición de Alvar Núñez en América durante los tiempos de la conquista española. ¡Disfrútala en @filminlatino!  https://bit.ly/1Ctzlg9 ",https://pbs.twimg.com/media/D2S9LnxW0AAd_uS.jpg,1553478240.0
4:15 PM - 24 Mar 2019,Secretaría Cultura,¿Tienes algún proyecto artístico y te gustaría recibir algún apoyo? Consulta la sección de convocatorias de @MexicoesCultura https://bit.ly/2Hymari ,https://pbs.twimg.com/media/D2TEDuGXQAAXefu.jpg,1553465700.0
9:43 AM - 24 Mar 2019,Secretaría Cultura,"#DescubreMéxico 

¿Sabías que el municipio de Santiago en #Nuevo León, fue habitado por las tríbus nómadas “guachiles”?

Disfruta de la Cascada Cola de Caballo después de recorrer la Plaza Principal y de visitar el Museo de Historia de Santiago dentro de este #PuebloMágico.",https://pbs.twimg.com/media/D2Shb4iWoAEvNC5.jpg,1553442180.0
11:47 AM - 23 Mar 2019,Secretaría Cultura,"#SaborAMéxico

El mole es una de las elaboraciones culinarias con más historia y tradición en nuestro país. Su reconocimiento y fama tienen origen en la complejidad de su preparación, diversidad y exquisito sabor.

¿Has probado los siete moles de #Oaxaca? 

: Sergio Mendoza",https://pbs.twimg.com/media/D2XUVzIVYAEtUZK.jpg,1553363220.0
11:00 AM - 23 Mar 2019,Secretaría Cultura,"#CulturaComunitaria 

Estamos en Pachuca, #Hidalgo, en una jornada de participación ciudadana por la #DiversidadCultural.

¡Súmate! Ven al Parque Hidalgo. ",https://pbs.twimg.com/media/D2XKOeVXgAAk7e1.jpg,1553360400.0
9:15 AM - 23 Mar 2019,Secretaría Cultura,"Nancy Cárdenas fue una dramaturga y escritora que se convirtió en el rostro público del movimiento de liberación homosexual y el movimiento feminista en México, luego de una entrevista con Jacobo Zabludovsky en 1973, en la que reconoció ser lesbiana.

Murió #UnDíaComoHoy de 1994.",https://pbs.twimg.com/media/D2WyLmyWwAISQqg.jpg,1553354100.0
7:17 AM - 23 Mar 2019,Secretaría Cultura,"#Hidalgo 

Te invitamos a la jornada de participación ciudadana que tendremos HOY en Parque Hidalgo, muy cerca de @mujerhidalgo, en la ciudad de Pachuca.

¡Ven! La misión inicia a partir de las 10 horas, entrada libre. #DiversidadCultural",https://pbs.twimg.com/media/D2WV8VoVYAAlsvq.jpg,1553347020.0
8:29 PM - 22 Mar 2019,Secretaría Cultura,"#Melomanía 

""Si solo tuviera el color de quienes parecen disfrutar,
      si el mismo me pintara a mí –parece– es por ahí,
           si pudiera tenerte aquí hablándome de nada,
      y cuánto más, y cuánto más, seguro es...""

@julietav en ""Sería feliz"", Bueninvento (2000).",https://pbs.twimg.com/media/D2UA0nCU0AAxIt3.jpg,1553308140.0
5:53 PM - 22 Mar 2019,Secretaría Cultura,"A través de las voces de tres personajes, el documental ""Baño de vida"" nos sumerge en un viaje al interior de la vida de los baños públicos. 

Dirigido por Dalia R. Reyes y producido por el @CCCMexico, se estrenará el 29 de marzo en @CinetecaMexico.",https://pbs.twimg.com/media/D2S_LSOWkAA97RJ.jpg,1553298780.0
12:44 PM - 22 Mar 2019,Secretaría Cultura,"#DíaMundialDelAgua 

Tláloc. Para los mexicas era el dios del rayo, la lluvia y los terremotos, su nombre significa “Néctar de la tierra”. Era considerado una divinidad agrícola y responsable de la estación lluviosa.",https://pbs.twimg.com/media/D2SYXOKX0AAo7Vx.jpg,1553280240.0
12:37 PM - 22 Mar 2019,Secretaría Cultura,"#DiaMundialdelAgua 

Dzahui. Es el dios mixteca de la lluvia y principal patrono de este pueblo, los mixtecos se consideraban protegidos por él y se asumían como como el “ñuu dzavui” (pueblo de la lluvia). Era identificado con piedras que tienen forma de gotas de agua.",https://pbs.twimg.com/media/D2SWvZCWkAc7Bqb.jpg,1553279820.0
12:21 PM - 22 Mar 2019,Secretaría Cultura,"#DiaMundialdelAgua 

Chaac. Se trata de una deidad maya asociada al agua y la lluvia que es representada como un hombre viejo con apariencia de anfibio (rana o sapo) con una larga trompa inclinada hacia arriba y portando un hacha, la cual representaba el trueno o el rayo.",https://pbs.twimg.com/media/D2STIe5WsAAR3WO.jpg,1553278860.0
11:51 AM - 22 Mar 2019,Secretaría Cultura,"#DíaMundialDelAgua 

Amimitl. Era un dios de la pesca y los lagos relacionado con el estallido y sosiego de las tempestades. Su nombre significa “Dardo de agua” y era adorado en Cuitláhuac, actualmente Tláhuac, que era una isla en el lago de Chalco.",https://pbs.twimg.com/media/D2SMJ_WX0AIjzzz.jpg,1553277060.0
5:30 AM - 22 Mar 2019,Secretaría Cultura,"¡Buenos días! 

¿Sabías que 700 millones de personas en el mundo podrían verse forzadas a desplazarse debido a la escasez de agua de aquí a 2030? 

¡Es #DíaMundialDelAgua, cuidemos este recurso! 

 ""El agua, origen de la vida"", de Diego Rivera
Información @UNESCO",https://pbs.twimg.com/media/D2NQI9cWwAAxblk.jpg,1553254200.0
9:10 PM - 21 Mar 2019,Secretaría Cultura,"""El gobierno tiene el sagrado deber de dirigirse a la nación y hacer escuchar en ella la voz de sus más caros derechos e intereses...""

#BenitoJuárez",https://pbs.twimg.com/media/D2OU4f5U0AA9Z7I.jpg,1553224200.0
5:37 PM - 21 Mar 2019,Secretaría Cultura,"""Los hombres no son nada, los principios lo son todo"".

#BenitoJuárez",https://pbs.twimg.com/media/D2OPzHxU0AAZ3R5.jpg,1553211420.0
4:31 PM - 21 Mar 2019,Secretaría Cultura,"#DíaMundialDeLaPoesía 

¿Has escuchado sobre el Archivo Negro de la Poesía Mexicana? Esta colección editada por @MalpaisEdicion cuenta con la obra de autores como Ramón Martínez Ocaranza, Alaíde Foppa, Carlos Isla y Jesús Arellano, entre otros  https://bit.ly/2Hwgpuc ",https://pbs.twimg.com/media/D2Nt3cmWwAAXRo2.jpg,1553207460.0
3:48 PM - 21 Mar 2019,Secretaría Cultura,"Fernando Pessoa se preguntó si su Yo tenía alguna sustancia real. ¿Qué pasó con él después de esta cavilación? Averígualo en el @Helenico en la obra ""Ejercicios fantásticos del yo"" (@EjFantasticosYo), escrita y dirigida por @sabinaberman. 
Horarios  https://bit.ly/2WgpLxo ",https://pbs.twimg.com/media/D2NmlUSXcAIjddt.jpg,1553204880.0
1:53 PM - 21 Mar 2019,Secretaría Cultura,"""...los funcionarios públicos no pueden disponer de las rentas sin responsabilidad; no pueden gobernar a impulsos de una voluntad caprichosa...""

Así lo dijo #BenitoJuárez en 1852. 

Lo recordamos a 213 años de su nacimiento #UnDíaComoHoy.",https://pbs.twimg.com/media/D2NdHOrWkAw7N1T.jpg,1553197980.0
9:50 AM - 21 Mar 2019,Secretaría Cultura,"#CulturaDiversa 

""Hay noches en que el corazón
palpita con otro compás.
Hay noches en que la razón
¡no quiere paz! (...)
Noches en que nuestra mirada
con otra mirada se enlaza.
¡Y nada nos detiene, nada!
Y pasa todo... y nada pasa""

Nocturno de San Juan, Xavier Villaurrutia",https://pbs.twimg.com/media/D2MlOW9X4AAptGG.jpg,1553183400.0
9:29 AM - 21 Mar 2019,Secretaría Cultura,"#CulturaDiversa  

""Dichosos los que nacen mariposas
o tienen luz de luna en su vestido (...)
¡Dichosos los que dudan de la muerte
teniendo Paraíso (…)
Dichosos los gloriosos y los fuertes,
los que jamás fueron compadecidos..."" 

Ritmo de Otoño de Federico García Lorca",https://pbs.twimg.com/media/D2MiP6sXgAU5EM1.jpg,1553182140.0
9:22 AM - 21 Mar 2019,Secretaría Cultura,"#CulturaDiversa 

A decir de Federico García Lorca, la poesía es algo que anda por las calles, que se mueve, y que pasa a nuestro lado: “Todas las cosas tienen su misterio, y la poesía es el misterio que tienen todas las cosas”.",https://pbs.twimg.com/media/D2Mgnh9XgAAGh5m.jpg,1553181720.0
8:18 AM - 21 Mar 2019,Secretaría Cultura,"Nueva entrada en nuestro blog #CulturaMX 

Juárez, benemérito fundador del Estado laico

 https://bit.ly/2TS8Ogi ",https://pbs.twimg.com/media/D2MRXCCU4AAb9ad.jpg,1553177880.0
7:48 AM - 21 Mar 2019,Secretaría Cultura,"Hoy conmemoramos el 213 aniversario del natalicio de #BenitoJuárez, presidente de México (1858-1872). ",https://pbs.twimg.com/media/D2MH75iU4AInv-G.jpg,1553176080.0
7:11 AM - 21 Mar 2019,Secretaría Cultura,"¿Sabías que para los mayas el equinoccio de primavera significaba el tiempo de planificar la siembra?

La sombra de Kukulkán, la serpiente, desciende para fertilizar la tierra, mientras el jaguar rojo, oculto en el Templo de los Guerreros, hace brillar sus manchas de jade.",https://pbs.twimg.com/media/D2IX5i7XgAAqqn6.jpg,1553173860.0
