Fecha - Hora, Cuenta, Contenido, Imagen
2:44 PM - 19 Jun 2019,Secretaría Cultura,"#RumboAlAriel  

Sonia y Mateo emprenden un viaje con el pretexto de enmendar los daños en su convivencia. 

El aire delgado, nominado a mejor cortometraje de ficción en el #Ariel61.

https://bit.ly/2WTlkbU ",https://pbs.twimg.com/media/D9cp4x2XoAITDYl.jpg
2:14 PM - 19 Jun 2019,Secretaría Cultura,"#Entérate 

Miles de personas participan en el diagnóstico cultural de México. #Milpas y #Jolgorios, iniciativas del programa #CulturaComunitaria para incluir a la población en la política cultural mexicana. 

Detalles https://bit.ly/2Y8DTtW ",https://pbs.twimg.com/media/D9cmfBFXYAI168H.jpg
1:03 PM - 19 Jun 2019,Secretaría Cultura," Con el propósito de garantizar la conectividad y el acceso a internet en las comunidades y pequeños poblados del país, construiremos una empresa de telecomunicaciones.

#Entérate en la #ConferenciaPresidente. ",https://pbs.twimg.com/media/D9cniBqW4AEbpNc.jpg
12:05 PM - 19 Jun 2019,Secretaría Cultura,"#RumboAlAriel  

Antes de que la oscuridad lo alcance, un campesino necesita encontrar un hogar de acogida para una anciana de su comunidad que depende totalmente de él.  

Arcángel. Nominado a mejor cortometraje de ficción en el #Ariel61. 

https://bit.ly/2XTxMK5 ",https://pbs.twimg.com/media/D9ck4ESWsAAKiqY.jpg
11:20 AM - 19 Jun 2019,Secretaría Cultura,"#Entérate 

La Ceremonia de los #Ariel61 llega a la casa del cine mexicano, la Cineteca Nacional (@CinetecaMexico). La edición 61 de los máximos reconocimientos en México a nuestra cinematografía podrá ser apreciada en varias de sus salas.

Detalles  https://bit.ly/2WPHX5Y ",https://pbs.twimg.com/media/D9caremX4AES-hP.jpg
11:06 AM - 19 Jun 2019,Secretaría Cultura," Con esta cápsula de @RadioEducacion recordamos a #CarlosMonsiváis en su propia voz.

Escucha aquí  https://bit.ly/2IszOf3 ",https://pbs.twimg.com/media/D9cXCcQX4AEegK6.jpg
10:45 AM - 19 Jun 2019,Secretaría Cultura,"#RumboAlAriel 

Homenaje a Héctor Bonilla (@_HBonilla)
Miércoles 19 de junio, 22:30 h
A través de @Canal22 ",https://pbs.twimg.com/media/D9cSG-_XUAEpGYz.jpg
10:09 AM - 19 Jun 2019,Secretaría Cultura,"#RumboAlAriel 
Luego de recibir una misteriosa señal proveniente de la constelación Cygnus, un astrónomo comenzará a percibir cosas extrañas en el observatorio. ¿Qué fue lo que llegó desde el espacio?
Nominada a mejores efectos especiales en el #Ariel61.
https://bit.ly/2WY9kek ",https://pbs.twimg.com/media/D9cJodJXYAA8JHR.jpg
9:21 AM - 19 Jun 2019,Secretaría Cultura,"#RumboAlAriel 
El gobierno controla la información sobre una epidemia para evitar el pánico y organiza brigadas represivas disfrazadas de fumigadores. Los habitantes fingen no darse cuenta y divertirse, mientras la ciudad se llena de cadáveres.
https://bit.ly/2KtAvXp ",https://pbs.twimg.com/media/D9b8PJkWwAAmwZq.jpg
8:34 AM - 19 Jun 2019,Secretaría Cultura,"En su aniversario luctuoso número nueve, te compartimos cinco datos sobre el escritor y periodista #CarlosMonsiváis. Comparte #CulturaMX ",https://pbs.twimg.com/media/D9bz3PgVAAAgj07.jpg
7:35 AM - 19 Jun 2019,Secretaría Cultura,"Para recordar a #CarlosMonsiváis, a nueve años de su fallecimiento, @Canal22 presenta una emisión especial en la que @fabriziomejia, Rafael Barajas @fisgonmonero, Marta Lamas, entre otros intelectuales, dan testimonio de uno de los cronistas más importantes de la #CiudadDeMéxico.",https://pbs.twimg.com/media/D9bmzKwU0AINq1i.jpg
7:13 AM - 19 Jun 2019,Secretaría Cultura,"Hoy en #CulturaMX 

Pinturas rupestres en México; constancia de la humanidad a través del arte 

Conoce más  https://bit.ly/2KqcwZq 

: Rafael Doniz",https://pbs.twimg.com/media/D9bhYlIVAAAys4L.jpg
4:46 AM - 19 Jun 2019,Secretaría Cultura," ¡Buenos días!

Tallado en piedra caliza éste altar representa a Ix Baah Pahk, quien entre los años 649 y 662 d.C. gobernó Edzná, una ciudad prehispánica localizada en #Campeche. ",https://pbs.twimg.com/media/D9TnWRFVUAAr83j.jpg
8:46 PM - 18 Jun 2019,Secretaría Cultura,"#EnLaLente 

Curandera mostrando vaso con huevos
Nahuas (Náhuatl)",https://pbs.twimg.com/media/D9ZSgk5U8AAUJ6A.jpg
8:46 PM - 18 Jun 2019,Secretaría Cultura,"#EnLaLente 

Su trabajo como fotoperiodista dejó sobresalientes series fotográficas acerca de los pueblos indígenas, su vida social y prácticas culturales.

En 1977 creó el Archivo Etnográfico Audiovisual, antecesor de lo que hoy es la Fototeca Nacho López del @INPImx.",https://pbs.twimg.com/media/D9ZRzNzUEAA4BvF.jpg
8:46 PM - 18 Jun 2019,Secretaría Cultura,"#EnLaLente 

La obra de López Bocanegra se centró en temas esenciales de la sociedad mexicana entre 1950 y 1980.

Se inclinó por tomar fotografías de gente común y se negó a seguir las visiones exóticas del país y a retratar a la elite política y social de México.",https://pbs.twimg.com/media/D9ZQ1O3UIAAgaIQ.jpg
8:46 PM - 18 Jun 2019,Secretaría Cultura,"#EnLaLente 

Mujeres bailando con flores
Zapotecas (Diidzaj)",https://pbs.twimg.com/media/D9ZQu2zUYAEZki4.jpg
8:46 PM - 18 Jun 2019,Secretaría Cultura,"#EnLaLente 

El trabajo de Ignacio López Bocanegra (1923-1986) es considerado el más importante en materia de fotografía documental en la historia reciente de México. Se le atribuye haber sido el primero en México en realizar un foto ensayo; es decir, crear fotografía en serie.",https://pbs.twimg.com/media/D9ZR4NVVUAA97ob.jpg
7:52 PM - 18 Jun 2019,Secretaría Cultura,"(fragmento)

Por Efraín Huerta

19 de enero 1967",https://pbs.twimg.com/media/D9ZGTgtWwAA0FaW.jpg
7:32 PM - 18 Jun 2019,Secretaría Cultura,"Perra nostalgia (fragmento)

Por Efraín Huerta",https://pbs.twimg.com/media/D9ZBtq1XkAIXMAA.jpg
6:31 PM - 18 Jun 2019,Secretaría Cultura,"#Entérate  Cortos de realizadoras mexicanas viajan al Festival de Palm Springs. El último romántico de Natalia García Agraz y Golden Malibú de Natalia Bermúdez Fierro, figuran en los programas “Outsiders & Underdogs” y “The Kids Are Alright”. Detalles  https://bit.ly/2IpVCaT ",https://pbs.twimg.com/media/D9YwXoZU4AAaM37.jpg
6:08 PM - 18 Jun 2019,Secretaría Cultura,"#VeranoEsCultura 

Disfruta de unas vacaciones culturales con las actividades que han preparado los diversos recintos de la Secretaría de Cultura: 

@LaColmenaTLX (#Tlaxcala)
Museo Nacional de los @Ferrocarriles Mexicanos (#Puebla)
Detalles  https://bit.ly/2WLbCs9 ",https://pbs.twimg.com/media/D7SM-U9W4AAGjlh.jpg
5:17 PM - 18 Jun 2019,Secretaría Cultura,"#LibrosYBibliotecas 

Con un lote de mil libros en materias como historia, cultura, política, turismo y enseñanza del idioma, este centro será una importante plataforma para conocer mejor a China e impulsar la amistad entre nuestros países, ambas antiguas civilizaciones.",https://pbs.twimg.com/media/D9Yi02JUcAAW1K_.jpg
5:17 PM - 18 Jun 2019,Secretaría Cultura,"#Entérate

Lo mejor de la cultura china  está disponible en la Biblioteca de México  (@BiblioMexCddela). Se inauguró el Centro de Libros Chinos, el décimo que se abre fuera de China  como plataforma para conocer y acercarse a ese país.

Detalles  https://bit.ly/31FJGJI ",https://pbs.twimg.com/media/D9YfpVFUYAA1hK4.jpg
4:32 PM - 18 Jun 2019,Secretaría Cultura,"""No es algo nuevo que el INAH acompañe obras de infraestructura, lo hemos hecho siempre y lo seguiremos haciendo. Evidentemente siempre aparecerán objetos de diferente índole, son miles de años los que ha ocupado el ser humano estos territorios"": Diego Prieto, director @INAHmx.",https://pbs.twimg.com/media/D9YXBRFVUAAO3Bu.jpg
4:18 PM - 18 Jun 2019,Secretaría Cultura,"El Fondo Nacional para el Fomento de las Artesanías redoblará esfuerzos en la tarea de generar en la ciudadanía el reconocimiento del valor histórico y cultural del arte popular.
 https://bit.ly/2WSwvl4 ",https://pbs.twimg.com/media/D9X6sSnWwAET-OJ.jpg
3:27 PM - 18 Jun 2019,Secretaría Cultura,"La Comisión de Dictaminación del programa de Apoyo a Festivales Culturales y Artísticos (ProFest) debatió y seleccionó 89 proyectos de entre 399 con base en los criterios de selección y del presupuesto disponible.
https://bit.ly/2Xl0yX0 ",https://pbs.twimg.com/media/D9XmfEHX4AELeI2.jpg
2:36 PM - 18 Jun 2019,Secretaría Cultura,"Las tablas nierika, que pueden representar el mundo de los dioses o estar inspiradas en sueños o visiones, se arman con chaquira o estambre pegados con cera sobre superficies planas de madera. 
 https://bit.ly/2Im7Od3 ",https://pbs.twimg.com/media/D9XlMN9XkAUvVND.jpg
12:23 PM - 18 Jun 2019,Secretaría Cultura,"#PatrimonioCultural 

Alejandra Frausto (@alefrausto), secretaria de Cultura, explicó que el convenio incluye estudios de prospección previa del subsuelo ""con el fin de localizar yacimientos arqueológicos que se encuentran en esta área"".

Detalles  https://bit.ly/2XW0PN3 ",https://pbs.twimg.com/media/D9XfFN9XsAAmqIw.jpg
12:23 PM - 18 Jun 2019,Secretaría Cultura,"#Entérate 

Fonatur, la Secretaría de Cultura y el INAH firman convenios relacionados con el Tren Maya. Se busca un esquema horizontal que incluya la participación de las comunidades y que se realicen consultas en las lenguas originarias de la región.",https://pbs.twimg.com/media/D9XfCK1WkAEPHU5.jpg
11:08 AM - 18 Jun 2019,Secretaría Cultura,"¡Que no se te pase! 

Segundo Encuentro
Jóvenes Creadores
del @FONCAMX 
Generación 2018-2019

Del 20 al 22 de junio en
#Puebla  y #Tlaxcala ",https://pbs.twimg.com/media/D9XMt__WwAAgaHQ.jpg
8:10 AM - 18 Jun 2019,Secretaría Cultura,"#VeranoEsCultura 

Nuestros recintos han preparado actividades especiales para que disfrutes de unas vacaciones culturales. 

Centro Cultural @Helenico
Biblioteca Vasconcelos (@VSCLS) Detalles  https://bit.ly/2WLbCs9 ",https://pbs.twimg.com/media/D9WTHnvUIAI4OCD.jpg
7:09 AM - 18 Jun 2019,Secretaría Cultura,"#ArteMexicano 

Su trabajo se desarrolló en tallas directas en recinto, piedra, madera y piedra de xaltocan, al mismo tiempo que evitó el pulido en mármol, técnica que prevalecía en la obra de sus contemporáneos.",https://pbs.twimg.com/media/D9WWvAEVAAAP_7O.jpg
7:09 AM - 18 Jun 2019,Secretaría Cultura,"#ArteMexicano 

Cabrera es considerada la primera mujer en practicar de manera profesional la escultura en México. Previo a su arribo en la escena escultórica en 1948, esta disciplina era ejecutada profesionalmente solo por hombres.",https://pbs.twimg.com/media/D9WWxOdVUAIJQhd.jpg
7:09 AM - 18 Jun 2019,Secretaría Cultura,"#ArteMexicano 

Geles Cabrera (1926) destacó al desarrollarse fuera del estilo nacionalista que dominó su época.

Sus piezas destacan por lo que ha sido calificado como “piedrez”, es decir, esculturas que también son piedras, una cualidad que evoca a la intemperie.",https://pbs.twimg.com/media/D9WWsUaVAAAFYbx.jpg
6:08 AM - 18 Jun 2019,Secretaría Cultura,"#VeranoEsCultura 

Disfruta de unas vacaciones culturales con las actividades que han preparado los diversos recintos de la Secretaría de Cultura: 

Museo Nacional de los @Ferrocarriles Mexicanos (#Puebla)
@LaColmenaTLX (#Tlaxcala) Detalles  https://bit.ly/2WLbCs9 ",https://pbs.twimg.com/media/D5RVd_lWAAAgpfW.jpg
4:36 AM - 18 Jun 2019,Secretaría Cultura,"Buenos días, #DescubreMéxico 

San Cristóbal de las Casas se localiza en la región de Los Altos de #Chiapas, es una ciudad montañosa rodeada por bosques de coníferas y selva nublada.

¿Has estado ahí? Las lluvias son intensas en verano.",https://pbs.twimg.com/media/D9Ts1QPUcAAbKgv.jpg
8:10 PM - 17 Jun 2019,Secretaría Cultura,"#PaseosVirtuales

Toniná, cuyo nombre significa “El lugar donde se levantan esculturas en piedra en honor del tiempo”, es un asentamiento maya que cuenta con una de las edificaciones más grandes de Mesoamérica.

Conócela sin salir de casa https://bit.ly/2YTyoQ7 ",https://pbs.twimg.com/media/D9Tkd3lVUAAoPDk.jpg
7:19 PM - 17 Jun 2019,Secretaría Cultura,"#Convocatorias

¡Este año el Festival @Cervantino llegará más allá de #Guanajuato!

Convocamos a casas de cultura, museos, universidades e instituciones públicas/privadas a colaborar para difundir el programa del Cervantino a nivel nacional. Detalles  https://bit.ly/2KTPs4w ",https://pbs.twimg.com/media/D6yWUBzXYAAqj0f.jpg
6:18 PM - 17 Jun 2019,Secretaría Cultura,"#AgendaDigital 

¿Te interesa la realidad virtual y la realidad aumentada?

El @CCDmx convoca a diseñadores, codificadores, expertos en sonido, modeladores 3D y artistas a formar parte de hackatones de realidad mixta.

Conoce aquí los detalles  https://bit.ly/2KmqNWO ",https://pbs.twimg.com/media/D9Teb9wUcAAAWUp.jpg
5:25 PM - 17 Jun 2019,Secretaría Cultura,"#Entérate 

@RadioEducacion será sede del 23° Festival MIX: Cine y Diversidad Sexual. Presentará el documental ""Amor difícil"" y la película ""La tirisia"", como parte de sus actividades de Vinculación con la Sociedad.

Detalles  https://www.gob.mx/cultura/prensa/radio-educacion-sera-sede-del-23-festival-mix-cine-y-diversidad-sexual …",https://pbs.twimg.com/media/D9TbD3bUcAEjr4c.jpg
2:41 PM - 17 Jun 2019,Secretaría Cultura,"#Entérate 

Vacaciones de verano llegan acompañadas de gran oferta cultural. 

Las diversas instancias de la Secretaría de Cultura han preparado una amplia gama de actividades. Detalles  https://bit.ly/2WLbCs9  ",https://pbs.twimg.com/media/D9S062RUwAABFwU.jpg
1:13 PM - 17 Jun 2019,Secretaría Cultura,"#Entérate  Esta semana el presidente @lopezobrador_ se reunirá con @nayibbukele, presidente de El Salvador, para dar continuidad al plan de cooperación y desarrollo en Centroamérica. ",https://pbs.twimg.com/media/D9RfVtXU4AEYCiL.jpg
12:48 PM - 17 Jun 2019,Secretaría Cultura,"#Entérate 

Segundo Encuentro de Jóvenes Creadores del @FONCAMX lleva la cultura a #Puebla y #Tlaxcala. Se ofrecerán funciones de teatro, danza, lecturas y conciertos.

Detalles  https://bit.ly/2RmUw2H ",https://pbs.twimg.com/media/D9SbcCEWsAY8a2j.jpg
9:01 AM - 17 Jun 2019,Secretaría Cultura,"#Entérate 

@Fonart_mx se une a la defensa del patrimonio cultural de las comunidades.

Redoblará esfuerzos en la tarea de generar en la ciudadanía el reconocimiento del valor histórico y cultural del arte popular.

Detalles  https://bit.ly/2WICqJr ",https://pbs.twimg.com/media/D84ttQRUcAAyyeQ.jpg
8:12 AM - 17 Jun 2019,Secretaría Cultura,"#Arquitectura 

Algunos recintos famosos con estos elementos arquitectónicos son Notre Dame, la Lonja de la Seda y la Catedral de Beauvais.

También existen gárgolas que no cumplen la función de cuneta sino decorativa, y en ocasiones son llamadas quimeras.",https://pbs.twimg.com/media/D9Ra9oKVUAIeXrd.jpg
8:12 AM - 17 Jun 2019,Secretaría Cultura,"#Arquitectura 

Las gárgolas suelen representar seres antropozoomorfos, animales, monstruos o demonios de formas grotescas.

Más allá de su función como desagüe, estas esculturas de piedra tienen una función simbólica, pues son pensadas como ""protectoras del templo"".",https://pbs.twimg.com/media/D9RbhgxVUAERnks.jpg
8:12 AM - 17 Jun 2019,Secretaría Cultura,"#Arquitectura 

Las gárgolas son canaletas cuyo nombre en francés (gargouiller) hace alusión al sonido de un líquido al fluir.

Son características de la arquitectura de la Edad Media, especialmente ligadas al arte gótico y utilizadas en iglesias y catedrales.",https://pbs.twimg.com/media/D9RbbAxUcAEglk0.jpg
6:58 AM - 17 Jun 2019,Secretaría Cultura,"#Entérate 

Premian a cortos mexicanos en el Festival de Huesca.

Adiós, adiós, adiós de Ricardo Castro, estudiante del @CCCMexico, se quedó con el galardón “José Manuel Porquet”.

Detalles  https://bit.ly/2x0hrYg ",https://pbs.twimg.com/media/D8ZjEaqXYAAeBRj.jpg
6:18 AM - 17 Jun 2019,Secretaría Cultura," Programa Iberorquestas Juveniles invita a compositores de la región a crear una obra que simbolice su espíritu de cooperación musical. 

Detalles  https://bit.ly/2FamNVg ",https://pbs.twimg.com/media/D9DqGEfVUAAvMR1.jpg
6:08 AM - 17 Jun 2019,Secretaría Cultura,"¡Buenos días!

Esta es la única pieza arqueológica que tiene grabado el símbolo de la fundación de Tenochtitlan.

La iconografía del Teocalli celebra el triunfo del Sol en el universo y justifica el poder de los mexicas tras la fundación de su ciudad en el año 2-Casa (1325).",https://pbs.twimg.com/media/D9Q_j48UYAA6lne.jpg
5:57 PM - 16 Jun 2019,Secretaría Cultura,"La lucha libre es un icono de la cultura popular en México. ¡Descubramos parte de su historia!

En “A dos de tres caídas” se narra el nacimiento y transformación de uno de los recintos más importantes de este deporte.

Velo gratis en @filminlatino  https://bit.ly/2K3R24p ",https://pbs.twimg.com/media/D9BkPRTUIAExA72.jpg
4:46 PM - 16 Jun 2019,Secretaría Cultura,"¿Dónde están los proyectos más originales de danza contemporánea en México?

En la serie “Pasión en Movimiento”, la bailarina Tania Pérez-Salas nos lleva a conocer los procesos creativos de diferentes compañías en el país.

Vela en @filminlatino https://bit.ly/2QUctoZ ",https://pbs.twimg.com/media/D9AXwp7UcAIPGEc.jpg
11:31 AM - 16 Jun 2019,Secretaría Cultura,"La luna mandó a los hombres su único hijo, un joven cojo y tuerto, a quien vistieron de ceremonia para arrojarlo a un horno en el que fue consumido. El joven resurgió como El Padre Sol. En la cima del cerro un guajolote lo nombró Tayau.  https://bit.ly/2Im7Od3 ",https://pbs.twimg.com/media/D9IK70XUEAAeXiV.jpg
10:21 AM - 16 Jun 2019,Secretaría Cultura,"#DescubreMéxico  ¿Conoces Tizatlán en #Tlaxcala? Su nombre proviene del náhuatl y significa “lugar de la tiza”, este asentamiento se remonta hacia el siglo XIV d.c. Fue edificado tras la separación de un grupo de habitantes del señorío Altepetl de Ocotelulco.",https://pbs.twimg.com/media/D9CPGXWU0AE2Pb1.jpg
10:05 AM - 16 Jun 2019,Secretaría Cultura,"#Entérate 

Conmemoran 60 aniversario del movimiento ferrocarrilero de 1958-1959. El Centro Nacional Para la Preservación del Patrimonio Cultural Ferrocarrilero preparó un programa que incluye cine, un conversatorio, conferencias y lecturas en voz alta. https://bit.ly/2Ikg8Kc ",https://pbs.twimg.com/media/D9MscPMU8AEurrR.jpg
9:06 AM - 16 Jun 2019,Secretaría Cultura,En junio disfruta de la Cineteca.,https://pbs.twimg.com/media/D89ZVSGX4AMUsrG.jpg
8:01 AM - 16 Jun 2019,Secretaría Cultura,"#Museos 

Paleontología, arqueología, historia y conquista son los temas del Museo Regional de Historia de #Aguascalientes.

Cuenta con una colección de vestigios paleontológicos encontrados en la región y se encuentra en uno de los edificios más importantes de la ciudad.",https://pbs.twimg.com/media/D9CN7PnUcAAKj7U.jpg
7:29 AM - 16 Jun 2019,Secretaría Cultura,"#DomingoDeMuseos 

Recuerda que hoy tenemos entrada libre en nuestros recintos del @INAHmx, así como del INBAL (@bellasartesinba).

¡Disfrútalos! @MusTemploMayor",https://pbs.twimg.com/media/D9MJAPDWwAA8Skf.jpg
7:19 AM - 16 Jun 2019,Secretaría Cultura,"Llegan Tardes de Jazz al Complejo Cultural Los Pinos (@CC_LosPinos).

Detalles  https://bit.ly/31uMutj ",https://pbs.twimg.com/media/D9H_D2CU4AAnusi.jpg
5:27 PM - 15 Jun 2019,Secretaría Cultura,"En un principio no existía en el mundo más luz que la que proporcionaba la luna; por ello, en busca de conseguir una mejor iluminación, los hombres le pidieron a la luna que les enviara a su hijo. En la cima del cerro un guajolote lo nombró Tayau.  https://bit.ly/2Im7Od3 ",https://pbs.twimg.com/media/D9IKD1NVUAA6M7-.jpg
3:17 PM - 15 Jun 2019,Secretaría Cultura,"La obra de Ramón López Velarde, parteaguas entre modernismo y vanguardias en México. Este 15 de junio se cumplen 131 años del natalicio del autor de ""La suave Patria"". 

Conoce más  https://bit.ly/2Zqlo4C ",https://pbs.twimg.com/media/D9H-keuUEAAAYgW.jpg
12:02 PM - 15 Jun 2019,Secretaría Cultura,"#Tlaxcala 

Arrancan talleres para adultos mayores sobre el uso de nuevas tecnologías. En un ambiente de aprendizaje en comunidad adquieren herramientas básicas para el manejo de dispositivos en la nueva cultura digital.

Detalles  https://bit.ly/2WHqxZc ",https://pbs.twimg.com/media/D9DsFOnUEAAU3Hw.jpg
11:53 AM - 15 Jun 2019,Secretaría Cultura,"Llegan Tardes de Jazz al Complejo Cultural Los Pinos (@CC_LosPinos).

Alumnos de la Escuela Superior de Música se presentan los días 15, 16 y 22 de junio a las 14 h, entrada libre.  https://bit.ly/31uMutj ",https://pbs.twimg.com/media/D4tyOlWUwAAXg8I.jpg
11:01 AM - 15 Jun 2019,Secretaría Cultura,"#Durango 

¿Has oído hablar de “La trampa gráfica”?

Es un colectivo multidisciplinario de artistas cuya producción se encuentra expuesta en el Museo de Arte Moderno Guillermo Ceniceros.

La exposición cuenta con 42 obras en 78 piezas.

¡Visítala! https://bit.ly/2KzX3VM ",https://pbs.twimg.com/media/D9CMq9yUYAAfxpu.jpg
10:26 AM - 15 Jun 2019,Secretaría Cultura,En junio ¡no te pierdas de Carmina Burana en @PalacioOficial! Te dejamos la cartelera cultural. ,https://pbs.twimg.com/media/D9HnbutXoAEVEhA.jpg
8:07 AM - 15 Jun 2019,Secretaría Cultura,En junio disfruta de nuestras exposiciones.,https://pbs.twimg.com/media/D89YWQ1W4AAMe98.jpg
6:46 PM - 14 Jun 2019,Secretaría Cultura, Programa Iberorquestas Juveniles invita a compositores de la región a crear una obra que simbolice su espíritu de cooperación musical.  Detalles  https://bit.ly/2FamNVg ,https://pbs.twimg.com/media/D9DqGEfVUAAvMR1.jpg
5:27 PM - 14 Jun 2019,Secretaría Cultura,"#FinDeSemana 

¡Te compartimos el Programa de Verano del @Helenico en el @CC_LosPinos!

Funciones de teatro los sábados y domingos a las 13 h.

#EntradaLibre",https://pbs.twimg.com/media/D9DjFySVAAAexcy.jpg
4:19 PM - 14 Jun 2019,Secretaría Cultura,"#DiplomaciaCultural 

¿Qué es ""Habitando el Ruido y el Silencio""? ",https://pbs.twimg.com/media/D9Du05UUcAE21Z7.jpg
4:16 PM - 14 Jun 2019,Secretaría Cultura,"#DiplomaciaCultural 

En el marco de la Cuadrienal de Praga, México presentó la obra teatral ""Habitando el Ruido y el Silencio"", que tiene como tema principal la contaminación auditiva y ambiental con el fin de hacer conciencia sobre el paisaje sonoro. ",https://pbs.twimg.com/media/D9AREkSU0AAb1ys.jpg
3:05 PM - 14 Jun 2019,Secretaría Cultura,"#Entérate 

Restos fósiles de mamut que datan aproximadamente de hace 10 mil años fueron hallados en Puebla. También se encontraron restos de lo que parece ser un camello y un perro lobo. 

Especialistas del @INAHmx han participado en el rescate de las piezas.",https://pbs.twimg.com/media/D85dBQoW4AYkmzV.jpg
12:12 PM - 14 Jun 2019,Secretaría Cultura,"#DiplomaciaCultural 

¡Orgullo mexicano! El son jarocho del grupo Caña Dulce y Caña Brava se escucha en Portugal, donde han sido invitados del Festival Exhib Música 2019 y en Seixal World Music. @EmbaMexPor ",https://pbs.twimg.com/media/D9ATDQWUIAAsrhU.jpg
11:31 AM - 14 Jun 2019,Secretaría Cultura,"#Chihuahua

¿Alguna vez te has sentido solo?

Esta es la premisa que interpela al espectador en el espectáculo de danza “Depresión y otros trucos de magia”, un viaje que explora la salud mental. 

Detalles en @MexicoesCultura https://bit.ly/2EUE2tK ",https://pbs.twimg.com/media/D9CMK1gU0AEdylS.jpg
10:22 AM - 14 Jun 2019,Secretaría Cultura,"En junio hay mucho que disfrutar, échale un ojo a la cartelera. ",https://pbs.twimg.com/media/D89WXQRW4BEMjE9.jpg
9:21 AM - 14 Jun 2019,Secretaría Cultura,"#FinDeSemana ¿Se podrá cambiar el rumbo a una tragedia?

Es la duda existencial que se hacen una mujer y una niña en Para no morir por amor [Ensayo sobre lo patético].

Te invitamos a descubrirlo este domingo 16 de junio, 18 h, Sala Xavier Villaurrutia @CCB_INBAL. ¡Envía mensaje!",https://pbs.twimg.com/media/D8__lloU0AAifz0.jpg
8:31 AM - 14 Jun 2019,Secretaría Cultura,"#Entérate 

Presenta el Instituto Mexicano de Cinematografía (@imcine) el Primer Encuentro de Formación Audiovisual Comunitaria; impulsa una mirada a la formación y creación audiovisual en México. 

Detalles  https://bit.ly/2WOAbJK ",https://pbs.twimg.com/media/D8_7zaRVUAAq7Sm.jpg
7:46 AM - 14 Jun 2019,Secretaría Cultura,"En junio te invitamos a ver Konrad, el niño que salió de una lata de conservas en el @Helenico. Consulta la cartelera cultural. ",https://pbs.twimg.com/media/D89Wi72WsAE6dVg.jpg
7:39 AM - 14 Jun 2019,Secretaría Cultura,"#ArteMexicano

Lo que el agua me dio

Frida Kahlo",https://pbs.twimg.com/media/D8_1NmmUwAA3fua.jpg
7:07 AM - 14 Jun 2019,Secretaría Cultura,"#Entérate 

Secretaría de Cultura encabeza la defensa del #PatrimonioCultural de las comunidades. El uso de ciertos elementos culturales obliga a hacer un llamado de atención para promover la inclusión y hacer visibles a los invisibles: @alefrausto.  https://bit.ly/2ZkRyhZ ",https://pbs.twimg.com/media/D8_5lJPUcAAf0jh.jpg
6:58 AM - 14 Jun 2019,Secretaría Cultura,"#FinDeSemana

Danza, música y literatura conforman la programación del INBAL (@bellasartesinba) para este fin de semana. Isla elefante, Cuentos de boca en boca, Lacuna. El circo de todos, obras para niñas y niños en el @CCB_INBAL.

Cartelera  http://bit.ly/2IfPH8m ",https://pbs.twimg.com/media/D8_2SO1UIAA9EcW.jpg
9:00 PM - 13 Jun 2019,Secretaría Cultura,"#JuevesDeTeatro 

A falta de un actor y cegado por su afán de quedar bien con los funcionarios que se encuentran entre el público, un joven director de escena decide hacer cambios radicales justo antes de anunciar la tercera llamada...

¡Te invitamos al teatro! Envía mensaje.",https://pbs.twimg.com/media/D8_kY0UUYAI7BDa.jpg
8:44 PM - 13 Jun 2019,Secretaría Cultura,"#Entérate 

México conmemora los 80 años del exilio republicano español con diversas actividades. 

Producciones radiofónicas, sesiones de escucha, exposiciones y mesas redondas forman parte de la oferta cultural.

Detalles  https://bit.ly/2WDXQHF ",https://pbs.twimg.com/media/D8_h-ewUEAgxLne.jpg
4:35 PM - 13 Jun 2019,Secretaría Cultura,"#ArteMexicano

Autorretrato con collar de espinas

Frida Kahlo",https://pbs.twimg.com/media/D8-nClKU0AIZEYi.jpg
12:44 PM - 13 Jun 2019,Secretaría Cultura,Hoy conmemoramos 80 años de la llegada del exilio español republicano a nuestro país. #Entérate  en la #ConferenciaPresidente.,https://pbs.twimg.com/media/D89Ru7WU4AAy-mZ.jpg
12:14 PM - 13 Jun 2019,Secretaría Cultura,"#JuevesDeTeatro   Isla elefante es el lugar más frío sobre la Tierra, sus habitantes viven en cabañas aisladas y no tienen mascotas. Un día, la visita de un pequeño ratón hace que cinco solitarias personas huyan.

¿Imaginas por qué? ¡Escríbenos! Te invitamos +1.  #FinDeSemana",https://pbs.twimg.com/media/D89kwLQUcAEna2C.jpg
11:30 AM - 13 Jun 2019,Secretaría Cultura,"#JuevesDeTeatro  ¡Que arda Tebas!

Esta comedia relata las desdichadas aventuras de un grupo de actores el día que estrenan una versión posmoderna de Edipo Rey.

Se presenta en Teatro Orientación de @CCB_INBAL, te invitamos este viernes 14 de junio, 20 h. ¿A quién llevarías? ",https://pbs.twimg.com/media/D89gvz4UIAE6rDk.jpg
10:34 AM - 13 Jun 2019,Secretaría Cultura,"#80AniversarioExilioRepublicano

El filósofo José Gaos, discípulo de Ortega y Gasset, se definía como ""transterrado"".

Entre sus virtudes estaba ser traductor, es así que las obras fundamentales de Heidegger y Hartmann fueron conocidas en México. ",https://pbs.twimg.com/media/D89WW2fUIAIRJNV.jpg
